occlusion_level,keypoint,precision,recall,f1_score
level 11,13.0,0.9728464419475655,0.3497139010434197,0.5144837831146324
level 11,14.0,0.9662921348314607,0.3481781376518219,0.5119047619047619
level 11,15.0,0.9569288389513109,0.3459715639810427,0.5082048731974143
level 11,16.0,0.9147940074906367,0.3358542454451702,0.4913251194367613
level 11,17.0,0.9185393258426966,0.3367662203913491,0.4928409947249435
level 11,18.0,0.8342696629213483,0.31562167906482463,0.45797995373939854
level 11,19.0,0.7799625468164794,0.3012658227848101,0.43464649099921737
level 11,20.0,0.7490636704119851,0.29282576866764276,0.4210526315789474
level 12,0.0,0.9470198675496688,0.29065040650406504,0.44479004665629857
level 12,1.0,0.8156732891832229,0.260854218143311,0.3952928590532228
level 12,2.0,0.5529801324503312,0.1930635838150289,0.286203941730934
level 12,3.0,0.5033112582781457,0.17882352941176471,0.2638888888888889
level 12,4.0,0.38741721854304634,0.14355828220858896,0.20948970456580127
level 12,5.0,0.7902869757174393,0.25480427046263343,0.38536060279870826
level 12,6.0,0.7141280353200883,0.2360452389638818,0.3548121743899095
level 12,7.0,0.673289183222958,0.22559171597633135,0.3379501385041551
level 12,8.0,0.6225165562913907,0.21218961625282168,0.3164983164983165
level 12,9.0,0.9470198675496688,0.29065040650406504,0.44479004665629857
level 12,10.0,0.9381898454746137,0.28872282608695654,0.4415584415584416
level 12,11.0,0.9227373068432672,0.28532423208191127,0.43587069864442124
level 12,12.0,0.8664459161147903,0.2726641194859326,0.4147952443857331
level 12,13.0,0.9613686534216336,0.29376053962900506,0.45001291655902864
level 12,14.0,0.9547461368653422,0.29232848935451167,0.4476067270375162
level 12,15.0,0.9403973509933775,0.2892057026476578,0.44236760124610586
level 12,16.0,0.8830022075055187,0.27643400138217,0.42105263157894735
level 12,17.0,0.9028697571743929,0.2809065934065934,0.42849659507595594
level 12,18.0,0.8145695364238411,0.2605932203389831,0.3948635634028893
level 12,19.0,0.7549668874172185,0.24622030237580994,0.3713355048859935
level 12,20.0,0.7152317880794702,0.2363238512035011,0.3552631578947369
level 13,0.0,0.9550561797752809,0.22911051212938005,0.3695652173913043
level 13,1.0,0.8047752808988764,0.20027962250961204,0.32073887489504627
level 13,2.0,0.550561797752809,0.14626865671641792,0.23113207547169812
level 13,3.0,0.4943820224719101,0.13333333333333333,0.2100238663484487
level 13,4.0,0.3806179775280899,0.10590074247753029,0.1656985631305411
level 13,5.0,0.7485955056179775,0.1889400921658986,0.3017265779790546
level 13,6.0,0.6587078651685393,0.17011244105912224,0.27039492649178437
level 13,7.0,0.6278089887640449,0.16343692870201096,0.25935596170583114
level 13,8.0,0.5589887640449438,0.14817572598659717,0.23425544437904647
level 13,9.0,0.9157303370786517,0.2217687074829932,0.3570646221248631
level 13,10.0,0.9044943820224719,0.21964529331514324,0.35345773874862785
level 13,11.0,0.8862359550561798,0.21616992120589243,0.3475626549160011
level 13,12.0,0.8230337078651685,0.20389700765483645,0.32682654768544334
level 13,13.0,0.9424157303370787,0.22676579925650558,0.3655679651321166
level 13,14.0,0.9311797752808989,0.22466960352422907,0.361998361998362
level 13,15.0,0.9101123595505618,0.22070844686648503,0.35526315789473684
level 13,16.0,0.8469101123595506,0.20857834659287444,0.33472106577851796
level 13,17.0,0.8721910112359551,0.2134754211069096,0.34299917149958575
level 13,18.0,0.773876404494382,0.19408242338851708,0.31033511686848775
level 13,19.0,0.7064606741573034,0.1802221426012182,0.28718241507279474
level 13,20.0,0.6558988764044944,0.1695099818511797,0.2693971733487165
level 14,0.0,0.9507042253521126,0.1816958277254374,0.3050847457627119
level 14,1.0,0.7816901408450704,0.15438108484005564,0.2578397212543554
level 14,2.0,0.5052816901408451,0.10555351232070614,0.1746273197444478
level 14,3.0,0.4612676056338028,0.09725315515961395,0.16063764561618638
level 14,4.0,0.3397887323943662,0.07352380952380952,0.12088944566238646
level 14,5.0,0.7112676056338029,0.14245416078984485,0.23736780258519388
level 14,6.0,0.6161971830985915,0.12580877066858376,0.20895522388059704
level 14,7.0,0.5862676056338029,0.12043399638336347,0.1998199819981998
level 14,8.0,0.5088028169014085,0.10621095185593532,0.17573730617208877
level 14,9.0,0.8873239436619719,0.17166212534059946,0.2876712328767123
level 14,10.0,0.8785211267605634,0.1702490617536677,0.2852243498142326
level 14,11.0,0.8503521126760564,0.16569468267581475,0.2773471145564169
level 14,12.0,0.7764084507042254,0.15349808562478245,0.2563208369659983
level 14,13.0,0.926056338028169,0.17782285327924274,0.29835507657402155
level 14,14.0,0.9119718309859155,0.17559322033898306,0.29448550312677657
level 14,15.0,0.8820422535211268,0.1708148653256052,0.28620394173093405
level 14,16.0,0.8116197183098591,0.15935015554787418,0.2663969950881248
level 14,17.0,0.8573943661971831,0.1668379582048647,0.2793232004588471
level 14,18.0,0.7746478873239436,0.1532033426183844,0.25581395348837205
level 14,19.0,0.6883802816901409,0.13850513637973788,0.23061043939840756
level 14,20.0,0.6320422535211268,0.12862773199570046,0.21375409348020244
level 15,0.0,0.9412915851272016,0.16195286195286196,0.27635736857224935
level 15,1.0,0.7690802348336595,0.13636363636363635,0.23165340406719714
level 15,2.0,0.5146771037181996,0.09556686046511628,0.16120134845234446
level 15,3.0,0.4637964774951076,0.08694057226705797,0.14643188137164043
level 15,4.0,0.3268101761252446,0.06287650602409639,0.10546258288601201
level 15,5.0,0.6947162426614482,0.12482419127988749,0.21162444113263784
level 15,6.0,0.6223091976516634,0.11328820805130033,0.19168173598553348
level 15,7.0,0.598825831702544,0.10948121645796065,0.1851179673321234
level 15,8.0,0.512720156555773,0.09523809523809523,0.16063764561618638
level 15,9.0,0.87279843444227,0.15195911413969335,0.2588508415554266
level 15,10.0,0.8590998043052838,0.14993169398907105,0.2553067752253562
level 15,11.0,0.8297455968688845,0.14555441125986954,0.24766355140186913
level 15,12.0,0.7455968688845401,0.13275261324041812,0.22537710736468503
level 15,13.0,0.9178082191780822,0.15855307640297497,0.27039492649178437
level 15,14.0,0.9041095890410958,0.15655709928837683,0.2668977469670711
level 15,15.0,0.8669275929549902,0.15109140518417463,0.2573337205925066
level 15,16.0,0.786692759295499,0.1390522310619163,0.236331569664903
level 15,17.0,0.8532289628180039,0.14905982905982906,0.25378346915017463
level 15,18.0,0.7729941291585127,0.1369625520110957,0.23269513991163474
level 15,19.0,0.6927592954990215,0.12451635596201197,0.21109123434704832
level 15,20.0,0.6281800391389433,0.11423487544483986,0.1933152664859982
level 16,0.0,0.9463869463869464,0.1363789049378569,0.2384028185554903
level 16,1.0,0.7785547785547785,0.11497418244406196,0.20035992801439712
level 16,2.0,0.5174825174825175,0.079484425349087,0.13780260707635011
level 16,3.0,0.4731934731934732,0.07317952415284787,0.1267561660942866
level 16,4.0,0.34965034965034963,0.05512679162072767,0.09523809523809523
level 16,5.0,0.675990675990676,0.10136315973435861,0.1762917933130699
level 16,6.0,0.627039627039627,0.09471830985915493,0.16457632303456715
level 16,7.0,0.6083916083916084,0.09216101694915255,0.16007359705611776
level 16,8.0,0.4965034965034965,0.07650862068965517,0.1325863678804855
level 16,9.0,0.8508158508158508,0.12431880108991826,0.21693907875185736
level 16,10.0,0.8344988344988346,0.12222601570501877,0.21322215604526504
level 16,11.0,0.7948717948717948,0.11710164835164835,0.2041304998503442
level 16,12.0,0.6946386946386947,0.10386894388288602,0.18071558520315342
level 16,13.0,0.8974358974358975,0.13024357239512854,0.22747415066469717
level 16,14.0,0.8834498834498834,0.12847457627118644,0.22432672388280556
level 16,15.0,0.8344988344988346,0.12222601570501877,0.21322215604526504
level 16,16.0,0.7435897435897436,0.11038062283737024,0.1922265742693582
level 16,17.0,0.8158508158508159,0.11982197877439234,0.208955223880597
level 16,18.0,0.7389277389277389,0.1097645429362881,0.19113656918902622
level 16,19.0,0.6573426573426573,0.09884332281808622,0.1718464351005484
level 16,20.0,0.6013986013986014,0.0911983032873807,0.15837937384898712
level 17,0.0,0.9417989417989417,0.11954331766286098,0.21215733015494637
level 17,1.0,0.7619047619047619,0.09896907216494845,0.17518248175182483
level 17,2.0,0.5238095238095238,0.07021276595744681,0.12382739212007506
level 17,3.0,0.4656084656084656,0.06290207290922087,0.11083123425692694
level 17,4.0,0.3492063492063492,0.04793028322440087,0.0842911877394636
level 17,5.0,0.6878306878306878,0.09021512838306732,0.15950920245398773
level 17,6.0,0.6296296296296297,0.08321678321678322,0.14700432365657812
level 17,7.0,0.5978835978835979,0.07935393258426966,0.14011159330440173
level 17,8.0,0.49206349206349204,0.06623931623931624,0.1167608286252354
level 17,9.0,0.828042328042328,0.10664395229982965,0.1889526109266526
level 17,10.0,0.8068783068783069,0.104202254868466,0.18456883509833585
level 17,11.0,0.7645502645502645,0.09927859841978702,0.1757373061720888
level 17,12.0,0.6322751322751323,0.0835372247465921,0.14757641247298547
level 17,13.0,0.8650793650793651,0.11088504577822991,0.19657348963029758
level 17,14.0,0.8492063492063492,0.109072375127421,0.19331526648599823
level 17,15.0,0.8042328042328042,0.1038961038961039,0.1840193704600484
level 17,16.0,0.6798941798941799,0.089267106634248,0.15781393920786
level 17,17.0,0.7751322751322751,0.10051457975986278,0.1779532341330094
level 17,18.0,0.7063492063492064,0.09241952232606439,0.16345270890725438
level 17,19.0,0.6216931216931217,0.08225411270563528,0.14528593508500773
level 17,20.0,0.5687830687830688,0.07578427916813535,0.13374805598755832
level 18,0.0,0.920704845814978,0.07008718980549966,0.13025864755375507
level 18,1.0,0.7224669603524229,0.055839291794347976,0.10366624525916561
level 18,2.0,0.5726872246696035,0.04478126076472615,0.0830670926517572
level 18,3.0,0.5418502202643172,0.04247237569060774,0.07877041306436121
level 18,4.0,0.44052863436123346,0.03480682213713888,0.06451612903225806
level 18,5.0,0.6475770925110133,0.05034246575342466,0.09342230695900858
level 18,6.0,0.6255506607929515,0.048713550600343054,0.0903882877148313
level 18,7.0,0.5903083700440529,0.04609563123495012,0.08551372048500319
level 18,8.0,0.44493392070484583,0.03514265831593598,0.06514027732989358
level 18,9.0,0.7004405286343612,0.05422919508867667,0.10066476733143401
level 18,10.0,0.6784140969162996,0.05261359754014349,0.09765377298668358
level 18,11.0,0.6299559471365639,0.049039780521262004,0.09099586382437162
level 18,12.0,0.4713656387665198,0.03715277777777778,0.06887672996459607
level 18,13.0,0.7533039647577092,0.058084239130434784,0.10785241248817408
level 18,14.0,0.7268722466960352,0.05616065350578625,0.10426540284360189
level 18,15.0,0.6784140969162996,0.05261359754014349,0.09765377298668358
level 18,16.0,0.5418502202643172,0.04247237569060774,0.07877041306436121
level 18,17.0,0.6740088105726872,0.052289815447710185,0.09705042816365367
level 18,18.0,0.6211453744493393,0.04838709677419355,0.0897803247373448
level 18,19.0,0.5814977973568282,0.045438898450946646,0.0842911877394636
level 18,20.0,0.5022026431718062,0.03948735711811569,0.07321772639691715
level 19,0.0,0.9150943396226415,0.06505700871898056,0.12147777082028804
level 19,1.0,0.7216981132075472,0.05202312138728324,0.09705042816365367
level 19,2.0,0.5849056603773585,0.042582417582417584,0.07938540332906531
level 19,3.0,0.5471698113207547,0.03994490358126722,0.07445442875481387
level 19,4.0,0.42452830188679247,0.03127171646977067,0.058252427184466014
level 19,5.0,0.6320754716981132,0.0458590006844627,0.08551372048500319
level 19,6.0,0.5943396226415094,0.043239533287577216,0.08061420345489444
level 19,7.0,0.589622641509434,0.04291108822519739,0.08
level 19,8.0,0.42924528301886794,0.03160819729072595,0.05888062115820123
level 19,9.0,0.6792452830188679,0.04911323328785812,0.09160305343511452
level 19,10.0,0.6367924528301887,0.046185425932261374,0.08612440191387559
level 19,11.0,0.5801886792452831,0.04225352112676056,0.0787704130643612
level 19,12.0,0.4386792452830189,0.032280458174245054,0.06013579049466537
level 19,13.0,0.7122641509433962,0.051378019734603604,0.09584258965407806
level 19,14.0,0.6792452830188679,0.04911323328785812,0.09160305343511452
level 19,15.0,0.6415094339622641,0.046511627906976744,0.08673469387755102
level 19,16.0,0.5,0.036627505183137524,0.06825499034127495
level 19,17.0,0.6650943396226415,0.04813929668828952,0.08978032473734479
level 19,18.0,0.6084905660377359,0.04422351731230716,0.08245445829338448
level 19,19.0,0.5707547169811321,0.041595049845307666,0.07753925024030758
level 19,20.0,0.49056603773584906,0.035961272475795295,0.06701030927835051
level 20,0.0,0.9158415841584159,0.062018102581294,0.11616954474097331
level 20,1.0,0.7425742574257426,0.05088195386702849,0.09523809523809523
