occlusion_level,keypoint,precision,recall,f1_score
level 20,3.0,0.5757575757575758,0.025815217391304348,0.0494148244473342
level 20,4.0,0.44696969696969696,0.020157157499145883,0.03857469761359921
level 20,5.0,0.5757575757575758,0.025815217391304348,0.0494148244473342
level 20,6.0,0.4772727272727273,0.021494370522006142,0.04113614103819785
level 20,7.0,0.5151515151515151,0.02316076294277929,0.04432855280312907
level 20,8.0,0.4090909090909091,0.018480492813141684,0.03536345776031434
level 20,9.0,0.6666666666666666,0.029769959404600813,0.05699481865284974
level 20,10.0,0.5757575757575758,0.025815217391304348,0.0494148244473342
level 20,11.0,0.5378787878787878,0.024157876828853352,0.04623901009443178
level 20,12.0,0.4090909090909091,0.018480492813141684,0.03536345776031434
level 20,13.0,0.7424242424242424,0.033041132838840186,0.06326662362814718
level 20,14.0,0.7272727272727273,0.032388663967611336,0.06201550387596899
level 20,15.0,0.6287878787878788,0.028126058963063368,0.0538436587739215
level 20,16.0,0.553030303030303,0.024821489289357363,0.04751057598438009
level 20,17.0,0.7424242424242424,0.033041132838840186,0.06326662362814718
level 20,18.0,0.696969696969697,0.031081081081081083,0.059508408796895215
level 20,19.0,0.6287878787878788,0.028126058963063368,0.0538436587739215
level 20,20.0,0.5681818181818182,0.0254841997961264,0.04878048780487805
level 21,0.0,0.904,0.03781793842034806,0.07259877931256023
level 21,1.0,0.792,0.03328850033624748,0.06389157792836399
level 21,2.0,0.656,0.027730808251606356,0.053212199870214145
level 21,3.0,0.648,0.02740189445196211,0.052580331061343716
level 21,4.0,0.52,0.022108843537414966,0.04241435562805873
level 21,5.0,0.608,0.025753981701118266,0.049414824447334194
level 21,6.0,0.544,0.02310567448182127,0.04432855280312908
level 21,7.0,0.576,0.024431625381744145,0.04687499999999999
level 21,8.0,0.432,0.018436326391259816,0.03536345776031435
level 21,9.0,0.696,0.02937204591492235,0.056365403304178816
level 21,10.0,0.6,0.025423728813559324,0.04878048780487805
level 21,11.0,0.528,0.022441346480788847,0.043052837573385516
level 21,12.0,0.4,0.017094017094017096,0.03278688524590164
level 21,13.0,0.76,0.03198653198653199,0.061389337641357025
level 21,14.0,0.736,0.031007751937984496,0.059508408796895215
level 21,15.0,0.608,0.025753981701118266,0.049414824447334194
level 21,16.0,0.552,0.0234375,0.044965786901270774
level 21,17.0,0.72,0.03035413153456998,0.058252427184466014
level 21,18.0,0.696,0.02937204591492235,0.056365403304178816
level 21,19.0,0.608,0.025753981701118266,0.049414824447334194
level 21,20.0,0.552,0.0234375,0.044965786901270774
