occlusion_level,keypoint,precision,recall,f1_score
level 13,15.0,0.9338709677419355,0.19567421426157486,0.3235540653813914
level 13,16.0,0.8870967741935484,0.18771331058020477,0.30985915492957744
level 13,17.0,0.8983870967741936,0.18964930200885258,0.31318526848467815
level 13,18.0,0.8048387096774193,0.17332407085793677,0.2852243498142326
level 13,19.0,0.7451612903225806,0.1625615763546798,0.266897746967071
level 13,20.0,0.7193548387096774,0.1578202406227884,0.2588508415554266
level 14,0.0,0.9355509355509356,0.15156618390030313,0.26086956521739124
level 14,1.0,0.7754677754677755,0.1289764868603043,0.22116809961458644
level 14,2.0,0.5135135135135135,0.08929862617498192,0.15214043732676316
level 14,3.0,0.4386694386694387,0.07728937728937729,0.13142323263780756
level 14,4.0,0.3180873180873181,0.05726047904191617,0.09705042816365367
level 14,5.0,0.7338877338877339,0.12291086350974931,0.21055770951386818
level 14,6.0,0.6112266112266113,0.10451475293281194,0.17850637522768667
level 14,7.0,0.5821205821205822,0.10003572704537335,0.17073170731707318
level 14,8.0,0.5031185031185031,0.08764940239043825,0.14929056138186306
level 14,9.0,0.9334719334719335,0.15128032345013476,0.2603653232821107
level 14,10.0,0.9043659043659044,0.14725795531482735,0.2532751091703057
level 14,11.0,0.8835758835758836,0.14436141304347827,0.24817518248175185
level 14,12.0,0.8108108108108109,0.1340666895840495,0.23008849557522124
level 14,13.0,0.9480249480249481,0.15327731092436975,0.2638888888888889
level 14,14.0,0.9521829521829522,0.15384615384615385,0.26489300173510705
level 14,15.0,0.9168399168399168,0.1489864864864865,0.2563208369659983
level 14,16.0,0.8544698544698545,0.14027303754266213,0.24098504837291118
level 14,17.0,0.8981288981288982,0.14639105388004067,0.25174825174825183
level 14,18.0,0.8191268191268192,0.13525575008582216,0.23217442545668826
level 14,19.0,0.735966735966736,0.12321615036547164,0.2110912343470483
level 14,20.0,0.6881496881496881,0.11614035087719299,0.1987391173821675
level 15,0.0,0.9251207729468599,0.128999663186258,0.22642624889151644
level 15,1.0,0.7584541062801933,0.10827586206896551,0.18949909474954738
level 15,2.0,0.5193236714975845,0.0767583006069261,0.13374805598755832
level 15,3.0,0.4444444444444444,0.0664259927797834,0.11557788944723617
level 15,4.0,0.3333333333333333,0.05066079295154185,0.08795411089866156
level 15,5.0,0.7198067632850241,0.10332871012482663,0.18071558520315342
level 15,6.0,0.6135265700483091,0.08943661971830986,0.15611555009219424
level 15,7.0,0.5917874396135265,0.08654185800070646,0.1510015408320493
level 15,8.0,0.5048309178743962,0.07477638640429338,0.13025864755375505
level 15,9.0,0.9057971014492754,0.12664640324214793,0.22222222222222224
level 15,10.0,0.8743961352657005,0.12279511533242876,0.21534800713860797
level 15,11.0,0.8526570048309179,0.120108880571623,0.21055770951386815
level 15,12.0,0.7657004830917874,0.10919738201860145,0.19113656918902625
level 15,13.0,0.9347826086956522,0.1301715438950555,0.22852081488042514
level 15,14.0,0.9347826086956522,0.1301715438950555,0.22852081488042514
