occlusion_level,keypoint,precision,recall,f1_score
level 6,19.0,0.9094008767657087,0.6634683724235964,0.7672077254982537
level 6,20.0,0.9050170482221139,0.6623885918003565,0.7649238369699464
level 7,0.0,0.9931180518793012,0.6280549045865417,0.7694831829368334
level 7,1.0,0.9830598200105876,0.6256738544474394,0.7646695491043853
level 7,2.0,0.9094759131815775,0.607281724991163,0.728274692666384
level 7,3.0,0.8766543144520911,0.5984821105890856,0.711340206185567
level 7,4.0,0.8152461619904712,0.5809128630705395,0.6784140969162996
level 7,5.0,0.9841185812599259,0.6259259259259259,0.7651780201687589
level 7,6.0,0.9640021175224986,0.6210777626193724,0.7554449284380834
level 7,7.0,0.946003176283748,0.616632160110421,0.7466053895968248
level 7,8.0,0.9105346744309158,0.6075591663723066,0.7288135593220338
level 7,9.0,0.9978824775013234,0.6291722296395194,0.7717502558853634
level 7,10.0,0.9984118581259925,0.629295962629296,0.7720016373311502
level 7,11.0,0.9936474325039704,0.6281793842034806,0.7697354931310232
level 7,12.0,0.980412916887242,0.6250421869726629,0.7633965375103051
level 7,13.0,0.995764955002647,0.6286764705882353,0.7707437000614629
level 7,14.0,0.9931180518793012,0.6280549045865417,0.7694831829368334
level 7,15.0,0.9761778718898888,0.6240270727580373,0.7613542526837325
level 7,16.0,0.961355214399153,0.6204304748889649,0.7541528239202658
level 7,17.0,0.9454737956590789,0.6164998274076631,0.7463435018804848
level 7,18.0,0.9242985706723134,0.6111305565278264,0.7357774968394436
level 7,19.0,0.9068290100582319,0.6065864022662889,0.7269255251432208
level 7,20.0,0.899947061937533,0.6047669868374244,0.723404255319149
level 8,0.0,0.9902242668200115,0.577271203486423,0.7293519695044471
level 8,1.0,0.9764232317423807,0.5738425143629604,0.722860791826309
level 8,2.0,0.9085681426106959,0.5561422034494896,0.6899563318777292
level 8,3.0,0.8786658999424957,0.5478666188598064,0.6749116607773852
level 8,4.0,0.828637147786084,0.5333086602516655,0.6489529385273587
level 8,5.0,0.9821736630247269,0.5752778713371506,0.7255734919286322
level 8,6.0,0.953421506612996,0.5680027406646112,0.7118935165306999
level 8,7.0,0.9373202990224266,0.5638187478381183,0.7041036717062634
level 8,8.0,0.9028177113283496,0.5545743553514659,0.6870897155361051
level 8,9.0,0.9994249568717654,0.5795265088362788,0.733642887294217
level 8,10.0,0.9988499137435307,0.5793862575050034,0.7333755541481951
level 8,11.0,0.9942495687176538,0.5782608695652174,0.7312328187777544
level 8,12.0,0.9821736630247269,0.5752778713371506,0.7255734919286322
level 8,13.0,0.9971247843588269,0.5789649415692821,0.7325728770595691
level 8,14.0,0.9948246118458884,0.5784018722835172,0.7315010570824525
level 8,15.0,0.983323749281196,0.575563783237967,0.7261146496815287
level 8,16.0,0.9654974123059229,0.5710884353741497,0.7176747168198334
level 8,17.0,0.9476710753306498,0.56651770367824,0.7091222030981067
level 8,18.0,0.9252443933294997,0.5606271777003484,0.6981991755261444
level 8,19.0,0.9177688326624497,0.5586279313965699,0.6945169712793735
level 8,20.0,0.9102932719953997,0.5566104078762306,0.6908138773728998
level 9,0.0,0.9872262773722628,0.5448136958710977,0.7021414665801428
level 9,1.0,0.9811435523114356,0.5432805658470866,0.6993279861261652
level 9,2.0,0.9221411192214112,0.5278551532033426,0.6713906111603188
level 9,3.0,0.9008515815085159,0.5220303137116673,0.6610131667038608
level 9,4.0,0.8461070559610706,0.5063705860939206,0.6335686631746754
level 9,5.0,0.9799270072992701,0.5429726996966633,0.6987638256343527
level 9,6.0,0.9568126520681265,0.5370433595083647,0.6879510168379619
level 9,7.0,0.940389294403893,0.5327360441075121,0.6801583809942806
level 9,8.0,0.8947688564476886,0.5203395825963919,0.6580183404160143
level 9,9.0,0.9987834549878345,0.5476984656437625,0.7074536837570012
level 9,10.0,0.9987834549878345,0.5476984656437625,0.7074536837570012
level 9,11.0,0.9945255474452555,0.5466399197592778,0.7055016181229773
level 9,12.0,0.9841849148418491,0.5440484196368527,0.70073624945864
level 9,13.0,0.9963503649635036,0.5470941883767535,0.70633893919793
level 9,14.0,0.9981751824817519,0.5475475475475475,0.7071751777634131
level 9,15.0,0.9841849148418491,0.5440484196368527,0.70073624945864
level 9,16.0,0.968978102189781,0.5401831129196337,0.6936642717178315
level 9,17.0,0.9513381995133819,0.5356164383561643,0.6853637160385625
level 9,18.0,0.9349148418491484,0.5312824058071206,0.6775402248181618
level 9,19.0,0.9245742092457421,0.5285118219749653,0.672566371681416
level 9,20.0,0.920316301703163,0.5273614499825723,0.6705074230002216
level 10,0.0,0.9883419689119171,0.5117370892018779,0.674326115775519
level 10,1.0,0.9727979274611399,0.5077755240027045,0.6672589960017771
level 10,2.0,0.8898963730569949,0.48551236749116605,0.6282578875171467
level 10,3.0,0.8711139896373057,0.4801856479828633,0.619102416570771
level 10,4.0,0.822538860103627,0.4658840792369773,0.594847775175644
level 10,5.0,0.9689119170984456,0.5067750677506775,0.6654804270462633
level 10,6.0,0.9378238341968912,0.4986225895316804,0.6510791366906474
level 10,7.0,0.9112694300518135,0.49144254278728605,0.6385296119809394
level 10,8.0,0.8762953367875648,0.48166607333570666,0.6216402481047554
level 10,9.0,0.9987046632124352,0.514342895263509,0.678996036988111
level 10,10.0,0.9987046632124352,0.514342895263509,0.678996036988111
level 10,11.0,0.9935233160621761,0.5130434782608696,0.6766651962946625
level 10,12.0,0.9792746113989638,0.5094339622641509,0.6702127659574468
level 10,13.0,0.9974093264248705,0.514018691588785,0.6784140969162995
level 10,14.0,0.9974093264248705,0.514018691588785,0.6784140969162995
level 10,15.0,0.9818652849740933,0.5100942126514132,0.6713906111603188
level 10,16.0,0.9604922279792746,0.5045933991153454,0.6616105286638412
level 10,17.0,0.9268134715025906,0.4956702459300312,0.6459038591740013
level 10,18.0,0.8931347150259067,0.48641975308641977,0.6298241607672985
level 10,19.0,0.8737046632124352,0.4809269162210339,0.6203724994251553
level 10,20.0,0.8678756476683938,0.4792560801144492,0.6175115207373272
level 11,0.0,0.9906137184115523,0.4593237361901574,0.6276303751143643
level 11,1.0,0.9768953068592058,0.4558625336927224,0.6216402481047554
level 11,2.0,0.8909747292418773,0.4331344331344331,0.5829003306565895
level 11,3.0,0.8736462093862816,0.4283185840707965,0.5748218527315914
level 11,4.0,0.8353790613718411,0.41738816738816736,0.556651431320664
level 11,5.0,0.9624548736462094,0.45217096336499324,0.615278098315255
level 11,6.0,0.9314079422382672,0.4440619621342513,0.6013986013986014
level 11,7.0,0.8981949458483754,0.43511717383700593,0.586239396795476
level 11,8.0,0.8700361010830325,0.42730496453900707,0.5731272294887039
level 11,9.0,0.9963898916967509,0.4607679465776294,0.6301369863013698
level 11,10.0,0.9971119133574007,0.4609479305740988,0.6304496690253367
level 11,11.0,0.9913357400722022,0.45950468540829986,0.6279442030642579
level 11,12.0,0.976173285198556,0.45567913717559827,0.6213235294117647
level 11,13.0,0.9956678700361011,0.4605878423513694,0.6298241607672985
level 11,14.0,0.9963898916967509,0.4607679465776294,0.6301369863013698
level 11,15.0,0.984115523465704,0.45768972464741436,0.62479944991978
level 11,16.0,0.9617328519855596,0.4519850695622667,0.6149584487534626
level 11,17.0,0.9314079422382672,0.4440619621342513,0.6013986013986014
level 11,18.0,0.8989169675090253,0.4353146853146853,0.5865724381625441
level 11,19.0,0.8815884476534296,0.43053596614950634,0.5785358919687278
level 11,20.0,0.8722021660649819,0.42791356712716966,0.5741444866920152
level 12,0.0,0.9882537196554424,0.42278056951423787,0.5922102299389957
level 12,1.0,0.9741581832419733,0.41927873272665994,0.586239396795476
level 12,2.0,0.8841033672670321,0.3958625525946704,0.546863647372245
level 12,3.0,0.8613938919342208,0.3896563939071909,0.5365853658536585
level 12,4.0,0.8285043069694596,0.38043869111830275,0.5214391325776244
level 12,5.0,0.9514487079091621,0.41354663036078965,0.5765124555160143
level 12,6.0,0.9185591229444009,0.4050414364640884,0.5621854780733286
level 12,7.0,0.8974158183241974,0.3994423143952597,0.5528219971056441
level 12,8.0,0.8535630383711824,0.3874866690366157,0.5330073349633252
level 12,9.0,0.9960845732184808,0.4247078464106845,0.5955056179775281
level 12,10.0,0.9945184025058731,0.42432342131640494,0.594847775175644
level 12,11.0,0.9827721221613156,0.4214237743451981,0.5898942420681551
level 12,12.0,0.9639780736100235,0.4167230873392011,0.5818955329709289
level 12,13.0,0.9960845732184808,0.4247078464106845,0.5955056179775281
level 12,14.0,0.9960845732184808,0.4247078464106845,0.5955056179775281
level 12,15.0,0.9874706342991386,0.4225871313672922,0.5918798404130485
level 12,16.0,0.9624119028974158,0.41632791327913277,0.5812248758571766
level 12,17.0,0.9248238057948316,0.40668044077134985,0.5649366180339631
level 12,18.0,0.8958496476115897,0.39902336937565397,0.5521235521235521
level 12,19.0,0.8833202819107283,0.3956506488951245,0.5465116279069767
level 12,20.0,0.86530931871574,0.3907355021216407,0.53836784409257
level 13,0.0,0.9898477157360406,0.39156626506024095,0.5611510791366906
level 13,1.0,0.9703891708967851,0.38684654300168636,0.5531709669640704
level 13,2.0,0.8781725888324873,0.3634453781512605,0.5141158989598811
level 13,3.0,0.8654822335025381,0.3600844772967265,0.5085756897837435
level 13,4.0,0.8341793570219966,0.3516405135520685,0.49473156046161565
level 13,5.0,0.9500846023688664,0.3818429105746345,0.5447489691971865
level 13,6.0,0.9137055837563451,0.37267080745341613,0.5294117647058824
level 13,7.0,0.8917089678510999,0.366991643454039,0.5199802664035521
level 13,8.0,0.8519458544839256,0.35646017699115046,0.5026204142750188
level 13,9.0,0.9957698815566836,0.39298831385642735,0.5635623653339717
level 13,10.0,0.9949238578680203,0.3927855711422846,0.5632183908045977
level 13,11.0,0.9839255499153976,0.3901375377390138,0.558731683881816
level 13,12.0,0.961082910321489,0.3845633039945836,0.5493230174081238
level 13,13.0,0.9991539763113367,0.39379793264421475,0.5649366180339632
level 13,14.0,0.9957698815566836,0.39298831385642735,0.5635623653339717
level 13,15.0,0.9873096446700508,0.39095477386934674,0.5601151907847373
level 13,16.0,0.9593908629441624,0.38414634146341464,0.5486211901306242
level 13,17.0,0.9247038917089678,0.3754723462727585,0.5340825800146591
level 13,18.0,0.8984771573604061,0.36875,0.5228951255539144
level 13,19.0,0.883248730964467,0.36477987421383645,0.5163204747774481
level 13,20.0,0.8688663282571912,0.3609841827768014,0.5100571144772784
level 14,0.0,0.987758945386064,0.3511884834281888,0.5181526302790812
level 14,1.0,0.9736346516007532,0.34791386271870794,0.5126425384234011
level 14,2.0,0.9077212806026366,0.33218470020675395,0.4863773965691221
level 14,3.0,0.8926553672316384,0.3284823284823285,0.48024316109422494
level 14,4.0,0.8634651600753296,0.3211908931698774,0.4682154710237426
level 14,5.0,0.96045197740113,0.3448275862068966,0.5074626865671642
level 14,6.0,0.9397363465160076,0.3399182561307902,0.49924962481240626
level 14,7.0,0.923728813559322,0.33607399794450155,0.49284099472494347
level 14,8.0,0.8860640301318268,0.3268496005557485,0.4775437706165947
level 14,9.0,0.995291902071563,0.3529215358931553,0.5210746857283707
level 14,10.0,0.995291902071563,0.3529215358931553,0.5210746857283707
level 14,11.0,0.9868173258003766,0.35097119892833223,0.5177865612648221
level 14,12.0,0.9698681732580038,0.3470350404312669,0.511166253101737
level 14,13.0,0.9962335216572504,0.3531375166889186,0.5214391325776244
level 14,14.0,0.9962335216572504,0.3531375166889186,0.5214391325776244
level 14,15.0,0.987758945386064,0.3511884834281888,0.5181526302790812
level 14,16.0,0.9661016949152542,0.34615384615384615,0.5096870342771982
level 14,17.0,0.9369114877589454,0.33924309580634165,0.49812265331664585
level 14,18.0,0.9190207156308852,0.33493479752916955,0.49094567404426553
level 14,19.0,0.9096045197740112,0.33264462809917356,0.4871406959152799
level 14,20.0,0.8954802259887006,0.3291796469366563,0.4813971146545179
level 15,0.0,0.9837662337662337,0.30452261306532663,0.4650805832693784
level 15,1.0,0.9675324675324676,0.301010101010101,0.45916795069337435
level 15,2.0,0.9166666666666666,0.2897707834416695,0.44034312451260726
level 15,3.0,0.9058441558441559,0.28733264675592174,0.436278342455043
level 15,4.0,0.8787878787878788,0.28116343490304707,0.4260230849947534
level 15,5.0,0.9664502164502164,0.30077467160660154,0.4587721551502697
level 15,6.0,0.9523809523809523,0.2976995940460081,0.45360824742268036
level 15,7.0,0.9383116883116883,0.2945973496432212,0.44840961986035693
level 15,8.0,0.9004329004329005,0.2861072902338377,0.4342379958246347
level 15,9.0,0.9924242424242424,0.3063815569662546,0.4682154710237426
level 15,10.0,0.9935064935064936,0.3066132264529058,0.4686064318529862
level 15,11.0,0.9826839826839827,0.3042895442359249,0.46468781985670415
level 15,12.0,0.9632034632034632,0.3000674308833446,0.45758354755784064
level 15,13.0,0.9956709956709957,0.30707610146862485,0.4693877551020409
level 15,14.0,0.9945887445887446,0.3068447412353923,0.4689971931615208
level 15,15.0,0.9880952380952381,0.3054533288725326,0.4666496294403271
level 15,16.0,0.9718614718614719,0.3019502353732347,0.46074910210364284
level 15,17.0,0.9491341991341992,0.296986115814426,0.4524116584988393
level 15,18.0,0.933982683982684,0.2936372915957809,0.4468030028475279
level 15,19.0,0.9264069264069265,0.29195088676671216,0.4439834024896266
level 15,20.0,0.9134199134199135,0.28904109589041094,0.4391259105098855
level 16,0.0,0.9894459102902374,0.25066844919786097,0.4
level 16,1.0,0.9722955145118733,0.24739845585767037,0.39443403799839444
level 16,2.0,0.9221635883905013,0.23767426045562734,0.3779399837793999
level 16,3.0,0.9036939313984169,0.23402801503245643,0.37177747625508817
level 16,4.0,0.8852242744063324,0.2303467215928596,0.36556796513211665
level 16,5.0,0.9696569920844327,0.24689284514612025,0.393574297188755
level 16,6.0,0.9577836411609498,0.24460916442048516,0.3896940418679549
level 16,7.0,0.9432717678100264,0.24179912073047008,0.3849259757738896
level 16,8.0,0.9050131926121372,0.2342896174863388,0.3722192078133478
level 16,9.0,0.9947229551451188,0.25166889185580776,0.4017048481619606
level 16,10.0,0.996042216358839,0.25191858525191857,0.40213049267643136
level 16,11.0,0.9934036939313984,0.25141903171953256,0.40127897681854513
level 16,12.0,0.9696569920844327,0.24689284514612025,0.393574297188755
level 16,13.0,0.9986807387862797,0.2524174724908303,0.40298110194303965
level 16,14.0,0.9973614775725593,0.25216811207471646,0.40255591054313095
level 16,15.0,0.9828496042216359,0.24941412788751255,0.3978638184245661
level 16,16.0,0.9604221635883905,0.24511784511784512,0.3905579399141631
level 16,17.0,0.9525065963060686,0.24358974358974358,0.3879634605051048
level 16,18.0,0.9340369393139841,0.24,0.3818770226537217
level 16,19.0,0.9234828496042217,0.23793337865397687,0.37837837837837834
level 16,20.0,0.9142480211081794,0.23611584327086882,0.37530463038180345
level 17,0.0,0.9867452135493373,0.22400534938147776,0.3651226158038147
level 17,1.0,0.979381443298969,0.22270596115204286,0.36289222373806274
level 17,2.0,0.9278350515463918,0.2134869535750593,0.347107438016529
level 17,3.0,0.9219440353460973,0.21241940956905328,0.34528405956977387
level 17,4.0,0.8895434462444771,0.2064957264957265,0.33518312985571586
level 17,5.0,0.9749631811487481,0.22192423734495476,0.3615510649918078
level 17,6.0,0.9734904270986745,0.221663313212609,0.3611035236274242
level 17,7.0,0.9587628865979382,0.21904441453566623,0.35661462612982747
level 17,8.0,0.9189985272459499,0.21188455008488966,0.3443708609271523
level 17,9.0,0.9955817378497791,0.2255588922255589,0.36779107725788895
level 17,10.0,0.9955817378497791,0.2255588922255589,0.36779107725788895
level 17,11.0,0.9926362297496318,0.22504173622704507,0.36690255851932496
level 17,12.0,0.9617083946980854,0.21956960322797578,0.35751437174924716
level 17,13.0,0.9985272459499264,0.2260753584528176,0.3686786296900489
level 17,14.0,0.9941089837997055,0.2253004005340454,0.3673469387755102
level 17,15.0,0.9779086892488954,0.22244556113902847,0.3624454148471616
level 17,16.0,0.9572901325478645,0.21878155503197577,0.35616438356164387
level 17,17.0,0.9484536082474226,0.21720067453625633,0.3534577387486279
level 17,18.0,0.9381443298969072,0.21534820824881676,0.3502886994775914
level 17,19.0,0.9322533136966127,0.21428571428571427,0.3484723369116433
level 17,20.0,0.9278350515463918,0.2134869535750593,0.347107438016529
level 18,0.0,0.9845857418111753,0.17078877005347592,0.291085160922814
level 18,1.0,0.976878612716763,0.16967871485943775,0.2891360136869119
level 18,2.0,0.9633911368015414,0.1677289500167729,0.2857142857142857
level 18,3.0,0.9499036608863198,0.16577000672494957,0.2822788434010879
level 18,4.0,0.9113680154142582,0.16012186865267433,0.2723869853152894
level 18,5.0,0.9865125240847784,0.17106582024724357,0.29157175398633256
level 18,6.0,0.9845857418111753,0.17078877005347592,0.291085160922814
level 18,7.0,0.9710982658959537,0.16884422110552763,0.2876712328767123
level 18,8.0,0.9383429672447013,0.16408355795148247,0.2793232004588471
level 18,9.0,1.0,0.173,0.2949701619778346
level 18,10.0,0.9942196531791907,0.17217217217217218,0.2935153583617748
level 18,11.0,0.9865125240847784,0.17106582024724357,0.29157175398633256
level 18,12.0,0.9672447013487476,0.16828695943680858,0.2866933181039406
level 18,13.0,0.9961464354527938,0.17244829886591062,0.29400056866647717
level 18,14.0,0.9961464354527938,0.17244829886591062,0.29400056866647717
level 18,15.0,0.9826589595375722,0.17051153460381144,0.2905982905982906
level 18,16.0,0.9691714836223507,0.1685656836461126,0.28718241507279474
level 18,17.0,0.9710982658959537,0.16884422110552763,0.2876712328767123
level 18,18.0,0.9633911368015414,0.1677289500167729,0.2857142857142857
level 18,19.0,0.9576107899807321,0.1668905305574211,0.2842436374034887
level 18,20.0,0.9556840077071291,0.1666106818945247,0.2837528604118993
level 19,0.0,0.9922680412371134,0.1284617951284618,0.22747415066469714
level 19,1.0,0.9819587628865979,0.1272970263949215,0.225377107364685
level 19,2.0,0.9561855670103093,0.12437143814951392,0.22011272619400774
level 19,3.0,0.9304123711340206,0.12142616885301043,0.2148170187444213
level 19,4.0,0.8917525773195877,0.1169709263015551,0.20681410639569633
level 19,5.0,0.9922680412371134,0.1284617951284618,0.22747415066469714
level 19,6.0,0.9871134020618557,0.12787979966611018,0.22642624889151639
level 19,7.0,0.9690721649484536,0.12583668005354753,0.2227488151658768
level 19,8.0,0.9252577319587629,0.12083473577919893,0.21375409348020244
level 19,9.0,0.9948453608247423,0.12875250166777852,0.22799763733018313
level 19,10.0,0.9819587628865979,0.1272970263949215,0.225377107364685
level 19,11.0,0.9742268041237113,0.12642140468227425,0.2238010657193606
level 19,12.0,0.9458762886597938,0.12319570325612622,0.21799821799821803
level 19,13.0,0.9896907216494846,0.12817089452603472,0.2269503546099291
level 19,14.0,0.9896907216494846,0.12817089452603472,0.2269503546099291
level 19,15.0,0.9716494845360825,0.12612914018066243,0.2232750962392656
level 19,16.0,0.9510309278350515,0.1237839651123784,0.2190560997328584
level 19,17.0,0.9690721649484536,0.12583668005354753,0.2227488151658768
level 19,18.0,0.9587628865979382,0.12466487935656836,0.22064056939501778
level 19,19.0,0.961340206185567,0.12495812395309883,0.2211680996145864
level 19,20.0,0.9510309278350515,0.1237839651123784,0.2190560997328584
level 20,0.0,0.9869281045751634,0.10080106809078772,0.18291944276196245
level 20,1.0,0.9836601307189542,0.1005008347245409,0.18236897909724326
level 20,2.0,0.9673202614379085,0.09899665551839465,0.1796116504854369
